Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	80	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ACETATEKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	81	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0.12123, 0}	4.8912	4.8912	4.8912	0.0086
3	82	{ACETOLACTATE-DECARBOXYLASE-RXN, 1.2.1.2-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -495.1334, 0}	{-3.6993e-12, 504.8666, 9.7374}	{4.8912, -496.361, 0}	{4.8912, 504.8093, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	83	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 0}	{-3.6993e-12, 999.7864, 9.7374}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	84	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 1.2.1.2-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -495.1334, 0}	{-3.6993e-12, 504.8666, 9.7374}	{4.8912, -496.361, 0}	{4.8912, 504.8093, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	85	{ACETOLACTSYN-RXN, GLUTAMATE-SYNTHASE-NADH-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0.025817, 0, -999.8384}	{0.025817, 0, 1000}	{4.8938, 0, -999.9839}	{4.8938, 0.39186, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	86	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, ACETATEKIN-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 9.3226}	{-3.6993e-12, 0.37484, 9.3226}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 0.55817}	{4.8912, 9.8946, 0}	4.8912	4.8912	4.8912	0.0086
3	87	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 6.0176}	{-3.6993e-12, 999.7864, 6.0176}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	88	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0, 6.0176, 0.33104}	{-3.6993e-12, 6.0176, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.00012364, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	89	{ACETOLACTATE-DECARBOXYLASE-RXN, GARTRANSFORMYL2-RXN, phosphate_tx}	{upregulation, knockout, knockout}	{0, 0, -999.4899}	{-3.6993e-12, 9.7374, 1000}	{4.8912, 0, -999.9491}	{4.8912, 9.6187, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	90	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, COBALADENOSYLTRANS-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 0}	{-3.6993e-12, 0.37484, 0}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 0}	{4.8912, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	91	{ACETOLACTATE-DECARBOXYLASE-RXN, COBALADENOSYLTRANS-RXN, NITRATREDUCT-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	92	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, hyt_nadp, GART-RXN}	{upregulation, knockout, knockout}	{0, -483.479, -9.6885}	{-3.6993e-12, 516.521, 0.048916}	{4.8912, -483.479, -9.6138}	{4.8912, 516.521, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	93	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0, 9.3226, 0.27855}	{-3.6993e-12, 9.3226, 999.7864}	{4.8912, 0, -0.11636}	{4.8912, 0.55817, 999.9787}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	94	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, 9.3226}	{-3.6993e-12, 1000, 9.3226}	{4.8912, 0, 0}	{4.8912, 1000, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	95	{ACETOLACTSYN-RXN, hyt_nadp, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, -483.479, 0}	{0.025817, 516.521, 9.7374}	{4.8938, -483.479, 0}	{4.8938, 516.521, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	96	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 6.0176, 0}	{0.025817, 6.0176, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.00012364, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	97	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 9.3226, 6.0176}	{-3.6993e-12, 9.3226, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	98	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTDEHYD-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, 9.3226}	{-3.6993e-12, 1000, 9.3226}	{4.8912, 0, 0}	{4.8912, 1000, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	99	{ACETOLACTSYN-RXN, GLUTAMINESYN-RXN, GLUTDEHYD-RXN}	{upregulation, downregulation, knockout}	{0.025817, 0.11203, 0.23424}	{0.025817, 0.11203, 1000}	{4.8938, 0.01119, 0}	{4.8938, 0.40305, 1000}	{4.8938, 0.031054, 0}	4.8912	4.8912	4.8912	0.0086
3	100	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_AMMONIA, hyt_nadp}	{upregulation, upregulation, knockout}	{0, -0.32425, -483.479}	{-3.6993e-12, -0.32424, 516.521}	{4.8912, 0.21037, -483.479}	{4.8912, 0.21064, 516.521}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	101	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, GLUTDEHYD-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0.23424}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, 0}	{4.8912, 0.55817, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	102	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.23424, 9.3226}	{0.025817, 1000, 9.3226}	{4.8938, 0, 0}	{4.8938, 1000, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	103	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, 9.3226, -483.479}	{0.025817, 9.3226, 516.521}	{4.8938, 0, -483.479}	{4.8938, 0.55817, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	104	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, GLUTDEHYD-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0.23424}	{0.025817, 9.3226, 1000}	{4.8938, 0, 0}	{4.8938, 0.55817, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	105	{ACETOLACTSYN-RXN, EX_AMMONIA, GLUTDEHYD-RXN}	{upregulation, upregulation, knockout}	{0.025817, -0.32425, 0.23424}	{0.025817, -0.32424, 1000}	{4.8938, 0.21037, 0}	{4.8938, 0.21064, 1000}	{4.8938, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	106	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, phosphate_tx}	{upregulation, knockout, knockout}	{0.025817, 9.3226, -999.4899}	{0.025817, 9.3226, 1000}	{4.8938, 0, -999.9491}	{4.8938, 0.55817, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	107	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	108	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FORMATETHFLIG-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, 0, 0.33104}	{-3.6993e-12, 9.7374, 999.8388}	{4.8912, 0, 0}	{4.8912, 9.6187, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	109	{ACETOLACTSYN-RXN, hyt_nadp, GART-RXN}	{upregulation, knockout, knockout}	{0.025817, -483.479, -9.6885}	{0.025817, 516.521, 0.048916}	{4.8938, -483.479, -9.6138}	{4.8938, 516.521, 0.004939}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	110	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_AMMONIA, PHOSACETYLTRANS-RXN}	{upregulation, upregulation, knockout}	{0, -0.32425, 9.3226}	{-3.6993e-12, -0.32424, 9.3226}	{4.8912, 0.21037, 0}	{4.8912, 0.21064, 0.55817}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	111	{ACETOLACTSYN-RXN, 3PGAREARR-RXN, GLUTDEHYD-RXN}	{upregulation, knockout, knockout}	{0.025817, -999.8384, 0.23424}	{0.025817, 1000, 1000}	{4.8938, -999.9839, 0}	{4.8938, 1000, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	112	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 0}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.27909}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	113	{ACETOLACTATE-DECARBOXYLASE-RXN, FORMATETHFLIG-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, 0, 0.33104}	{-3.6993e-12, 9.7374, 999.8388}	{4.8912, 0, 0}	{4.8912, 9.6187, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	114	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTAMINESYN-RXN, GLUTDEHYD-RXN}	{upregulation, downregulation, knockout}	{0, 0.11203, 0.23424}	{-3.6993e-12, 0.11203, 1000}	{4.8912, 0.01119, 0}	{4.8912, 0.40305, 1000}	{4.8912, 0.031054, 0}	4.8912	4.8912	4.8912	0.0086
3	115	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTDEHYD-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0.23424, 6.0176}	{-3.6993e-12, 1000, 6.0176}	{4.8912, 0, 0}	{4.8912, 1000, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	116	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	117	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, 3PGAREARR-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, -999.8384}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -999.9839}	{4.8912, 0.55817, 1000}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	118	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 2.6.1.50-RXN, PHOSACETYLTRANS-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, 0, 9.3226}	{4.8912, 0, 0}	{4.8912, 0, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	119	{ACETOLACTATE-DECARBOXYLASE-RXN, FHLMULTI-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0, -1000, -999.8384}	{-3.6993e-12, 1000, 1000}	{4.8912, -1000, -999.9839}	{4.8912, 1000, 1000}	{4.8912, 8.5265e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	120	{ACETOLACTATE-DECARBOXYLASE-RXN, FHLMULTI-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, -1000, 0.33104}	{-3.6993e-12, 1000, 999.8388}	{4.8912, -1000, 0}	{4.8912, 1000, 999.9839}	{4.8912, -2.8422e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	121	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-7700, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, 0, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	122	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 0}	{-3.6993e-12, 999.7864, 9.7374}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	123	{ACETOLACTATE-DECARBOXYLASE-RXN, FHLMULTI-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -1000, 0}	{-3.6993e-12, 1000, 9.7374}	{4.8912, -1000, 0}	{4.8912, 1000, 9.6187}	{4.8912, 8.5265e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	124	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, FORMATETHFLIG-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 0}	{-3.6993e-12, 0.37484, 9.7374}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 9.6187}	{4.8912, 11.8983, 0}	4.8912	4.8912	4.8912	0.0086
3	125	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FHLMULTI-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, -1000, 6.0176}	{-3.6993e-12, 1000, 6.0176}	{4.8912, -1000, 0}	{4.8912, 1000, 0.00012364}	{4.8912, -2.8422e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	126	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FHLMULTI-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, -1000, 0.33104}	{-3.6993e-12, 1000, 999.8388}	{4.8912, -1000, 0}	{4.8912, 1000, 999.9839}	{4.8912, 8.5265e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	127	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.55817, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	128	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0.27855, -483.479}	{-3.6993e-12, 999.7864, 516.521}	{4.8912, -0.11636, -483.479}	{4.8912, 999.9787, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	129	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	130	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0, 6.0176, 0.33104}	{-3.6993e-12, 6.0176, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.00012364, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	131	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	132	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0.27855, -483.479}	{-3.6993e-12, 999.7864, 516.521}	{4.8912, -0.11636, -483.479}	{4.8912, 999.9787, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	133	{ACETOLACTSYN-RXN, 2.6.1.50-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0, 0}	{0.025817, 0, 9.7374}	{4.8938, 0, 0}	{4.8938, 0, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	134	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, GART-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, -9.6885}	{-3.6993e-12, 1000, 0.048916}	{4.8912, 0, -9.6138}	{4.8912, 1000, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	135	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-9157, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, 0, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	136	{ACETOLACTSYN-RXN, EX_AMMONIA, GARTRANSFORMYL2-RXN}	{upregulation, upregulation, knockout}	{0.025817, -0.32425, 0}	{0.025817, -0.32424, 9.7374}	{4.8938, 0.21037, 0}	{4.8938, 0.21064, 9.6187}	{4.8938, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	137	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 2.3.1.89-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, 0, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.27909, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	138	{ACETOLACTATE-DECARBOXYLASE-RXN, hyt_nadp, EX_ETOH}	{upregulation, knockout, knockout}	{0, -483.479, 6.0176}	{-3.6993e-12, 516.521, 6.0176}	{4.8912, -483.479, 0}	{4.8912, 516.521, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	139	{ACETOLACTSYN-RXN, EX_AMMONIA, hyt_nadp}	{upregulation, upregulation, knockout}	{0.025817, -0.32425, -483.479}	{0.025817, -0.32424, 516.521}	{4.8938, 0.21037, -483.479}	{4.8938, 0.21064, 516.521}	{4.8938, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	140	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.23424, 0}	{0.025817, 1000, 9.7374}	{4.8938, 0, 0}	{4.8938, 1000, 9.6187}	{4.8938, 0, 0}	4.8912	 NaN	4.8912	0.0086
3	141	{ACETOLACTATE-DECARBOXYLASE-RXN, acetcoa_synth, ACETATEKIN-RXN}	{upregulation, downregulation, knockout}	{0, 10.0205, 9.3226}	{-3.6993e-12, 10.0205, 9.3226}	{4.8912, 9.6315, 0}	{4.8912, 11.9717, 0.55817}	{4.8912, 9.8822, 0}	4.8912	4.8912	4.8912	0.0086
3	142	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, acetcoa_synth, ACETATEKIN-RXN}	{upregulation, downregulation, knockout}	{0, 10.0205, 9.3226}	{-3.6993e-12, 10.0205, 9.3226}	{4.8912, 9.6315, 0}	{4.8912, 11.9717, 0.55817}	{4.8912, 9.8822, 0}	4.8912	4.8912	4.8912	0.0086
3	143	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0.27855, 6.0176}	{-3.6993e-12, 999.7864, 6.0176}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	144	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHE_bm_tx, RXN-14074}	{upregulation, knockout, knockout}	{0, 4.3949e-13, 0.33104}	{-3.6993e-12, 0, 999.8388}	{4.8912, -3.7093e-05, 0}	{4.8912, 0, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	145	{ACETOLACTATE-DECARBOXYLASE-RXN, hyt_nadp, RXN-14074}	{upregulation, knockout, knockout}	{0, -483.479, 0.33104}	{-3.6993e-12, 516.521, 999.8388}	{4.8912, -483.479, 0}	{4.8912, 516.521, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	146	{ACETOLACTATE-DECARBOXYLASE-RXN, XYLISOM-RXN, RXN-14113}	{upregulation, knockout, knockout}	{0, -5.4151e-13, 0}	{-3.6993e-12, 0, 0}	{4.8912, -7.4187e-05, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	147	{ACETOLACTSYN-RXN, PHE_bm_tx, RXN-14112}	{upregulation, knockout, knockout}	{0.025817, 4.3949e-13, 0}	{0.025817, 0, 0}	{4.8938, -3.7093e-05, 0}	{4.8938, 0, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	148	{ACETOLACTSYN-RXN, acetcoa_synth, RXN-14064}	{upregulation, downregulation, knockout}	{0.025817, 10.0205, 0}	{0.025817, 10.0205, 0}	{4.8938, 9.6315, 0}	{4.8938, 11.9717, 0}	{4.8938, 9.8822, 0}	4.8912	4.8912	4.8912	0.0086
3	149	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-15513, EX_ETOH}	{upregulation, knockout, knockout}	{0, -999.8384, 6.0176}	{-3.6993e-12, 1000, 6.0176}	{4.8912, -999.9839, 0}	{4.8912, 1000, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	150	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN0-5114, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, -3.2085e-11, 9.7374}	{4.8912, 0, 0}	{4.8912, 2.0894, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	151	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 0}	{-3.6993e-12, 999.7864, 9.7374}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	152	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0.23424, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, 0, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	153	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, GLUTDEHYD-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 0.23424}	{-3.6993e-12, 0.37484, 1000}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 1000}	{4.8912, 9.8339, 0}	4.8912	4.8912	4.8912	0.0086
3	154	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, GLUTDEHYD-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 0.23424}	{-3.6993e-12, 0.37484, 1000}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 1000}	{4.8912, 9.8339, 0}	4.8912	4.8912	4.8912	0.0086
3	155	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_ETOH, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 6.0176, -483.479}	{-3.6993e-12, 6.0176, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.00012364, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	156	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_ETOH, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 6.0176, -483.479}	{-3.6993e-12, 6.0176, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.00012364, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	157	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, EX_ETOH}	{upregulation, downregulation, downregulation}	{0.025817, 9.3226, 6.0176}	{0.025817, 9.3226, 6.0176}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.00012364}	{4.8938, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	158	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, GART-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, -9.6885}	{-3.6993e-12, 0.37484, 0.048916}	{4.8912, 9.569, -9.6138}	{4.8912, 11.9092, 0.004939}	{4.8912, 9.9124, 0}	4.8912	4.8912	4.8912	0.0086
3	159	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, FORMATETHFLIG-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 0}	{-3.6993e-12, 0.37484, 9.7374}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 9.6187}	{4.8912, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
