Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
2	105	{butanediol_tx, 2.1.1.130-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	106	{ACETOLACTSYN-RXN, EX_ARG}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	107	{ACETOLACTATE-DECARBOXYLASE-RXN, AMPSYN-RXN}	{upregulation, knockout}	{0, 0.035678}	{-2.5336e-12, 0.035678}	{4.8912, 0}	{4.8912, 0.22743}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	108	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_FMN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, -7.7208e-13}	4.8912	4.8912	4.8912	0.0086
2	109	{ACETOLACTSYN-RXN, PEPCARBOXYKIN-RXN}	{upregulation, knockout}	{0.025817, -999.5937}	{0.025817, -0.085911}	{4.8938, -999.9603}	{4.8938, 0.27636}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	110	{ACETOLACTATE-DECARBOXYLASE-RXN, 3PGAREARR-RXN}	{upregulation, knockout}	{0, -999.8384}	{-2.5336e-12, 1000}	{4.8912, -999.9839}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	111	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 3PGAREARR-RXN}	{upregulation, knockout}	{0, -999.8384}	{-2.5336e-12, 1000}	{4.8912, -999.9839}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	112	{butanediol_tx, 3PGAREARR-RXN}	{downregulation, knockout}	{7.8217e-12, -999.8384}	{0, 1000}	{-4.8912, -999.9839}	{-4.8912, 1000}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	113	{ACETOLACTSYN-RXN, GLCNACPTRANS-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	114	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-13456}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	115	{butanediol_tx, 2.7.7.39-RXN}	{downregulation, knockout}	{7.8217e-12, 2.169e-06}	{0, 2.169e-06}	{-4.8912, 0}	{-4.8912, 4.7224e-05}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0000
2	116	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 9.7374}	{4.8912, 0}	{4.8912, 9.6187}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	117	{ACETOLACTATE-DECARBOXYLASE-RXN, RHAMNISOM-RXN}	{upregulation, knockout}	{0, -2.5613e-13}	{-2.5336e-12, 0}	{4.8912, -5.7062e-05}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	118	{butanediol_tx, GLUTAMATE-SYNTHASE-FERREDOXIN-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0.00064413}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	119	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-7929}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 1000}	{4.8912, 0}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	120	{butanediol_tx, RXN-14117}	{downregulation, knockout}	{7.8217e-12, 0.27861}	{0, 999.7864}	{-4.8912, -0.11634}	{-4.8912, 999.9787}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	121	{ACETOLACTATE-DECARBOXYLASE-RXN, UROCANATE-HYDRATASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, -0.026679}	{4.8912, 0}	{4.8912, -2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	122	{ACETOLACTSYN-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 9.7374}	{4.8938, 0}	{4.8938, 9.6187}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	123	{ACETOLACTATE-DECARBOXYLASE-RXN, IMIDAZOLONEPROPIONASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.026679}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	124	{butanediol_tx, RXN-14074}	{downregulation, knockout}	{7.8217e-12, 0.33104}	{0, 999.8388}	{-4.8912, 0}	{-4.8912, 999.9839}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	125	{ALCOHOL-DEHYDROG-RXN, carbon_dioxide_tx}	{downregulation, downregulation}	{6.0176, 8.5328e-11}	{6.0176, 0}	{0, -1.0068}	{0.00012363, -1.0062}	{0.00012363, -1.0062}	4.5801	4.8764	4.8764	0.0105
2	126	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTAMATE-SYNTHASE-FERREDOXIN-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.00064413}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	127	{ACETOLACTSYN-RXN, UROGENDECARBOX-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	128	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 4.3.1.4-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.026679}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	129	{ACETOLACTATE-DECARBOXYLASE-RXN, INORGPYROPHOSPHAT-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 499.7449}	{4.8912, 0}	{4.8912, 499.9745}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	130	{butanediol_tx, INORGPYROPHOSPHAT-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 499.7449}	{-4.8912, 0}	{-4.8912, 499.9745}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	131	{butanediol_tx, 1PFRUCTPHOSN-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	132	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117}	{upregulation, knockout}	{0, 0.27861}	{-2.5336e-12, 999.7864}	{4.8912, -0.11634}	{4.8912, 999.9787}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	133	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN0-1483}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	134	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-7682}	{upregulation, knockout}	{0, -999.9832}	{-2.5336e-12, 0.016752}	{4.8912, -999.9983}	{4.8912, 0.14417}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	135	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-11346}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, -2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	136	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-13824}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	137	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-12872}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	138	{ACETOLACTATE-DECARBOXYLASE-RXN, DXS-RXN}	{upregulation, knockout}	{0, 3.3304e-05}	{-2.5336e-12, 3.3304e-05}	{4.8912, 0}	{4.8912, 2.5263e-05}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0000
2	139	{ACETOLACTSYN-RXN, NMNAMIDOHYDRO-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, -5.7101e-12}	{4.8938, 0}	{4.8938, 0.071234}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	140	{RXN-11811, butanediol_tx}	{downregulation, downregulation}	{0.32424, 7.8217e-12}	{0.32424, 0}	{-0.21065, -4.8912}	{-0.21038, -4.8912}	{-0.21058, -4.8912}	4.8912	4.8912	4.8912	0.0086
2	141	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, R341-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	142	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 2.7.8.25-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	143	{ACETOLACTSYN-RXN, RXN-7607}	{upregulation, knockout}	{0.025817, -999.9832}	{0.025817, 0.016752}	{4.8938, -1000}	{4.8938, 0.14641}	{4.8938, -2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	144	{ACETOLACTSYN-RXN, UDP-NACMURALA-GLU-LIG-RXN}	{upregulation, knockout}	{0.025817, 6.0552e-06}	{0.025817, 6.0552e-06}	{4.8938, 6.0482e-07}	{4.8938, 4.5932e-06}	{4.8938, -6.8212e-13}	4.8912	4.2913	4.8938	0.0000
2	145	{ACETOLACTATE-DECARBOXYLASE-RXN, rnf}	{upregulation, downregulation}	{0, 25.6311}	{-2.5336e-12, 25.6311}	{4.8912, 22.7087}	{4.8912, 23.4269}	{4.8912, 23.2323}	4.8912	4.8912	4.8912	0.0086
2	146	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTAMATE-SYNTHASE-NADH-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.39188}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	147	{ACETOLACTATE-DECARBOXYLASE-RXN, CITRAMALATE-LYASE-RXN}	{upregulation, knockout}	{0, -0.044822}	{-2.5336e-12, -0.044822}	{4.8912, -0.0045486}	{4.8912, 1.0401}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	148	{ACETOLACTSYN-RXN, ADENPRIBOSYLTRAN-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0.14476}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	149	{ACETOLACTSYN-RXN, RXN-14117}	{upregulation, knockout}	{0.025817, 0.27861}	{0.025817, 999.7864}	{4.8938, -0.11634}	{4.8938, 999.9787}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	150	{ACETOLACTATE-DECARBOXYLASE-RXN, atp_tx}	{upregulation, knockout}	{0, -1000}	{-2.5336e-12, 1000}	{4.8912, -1000}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	151	{ACETOLACTATE-DECARBOXYLASE-RXN, HISTIDINE-AMMONIA-LYASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.026679}	{4.8912, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	152	{PYRUFERREDUCT-RXN, GLYOHMETRANS-RXN}	{upregulation, knockout}	{0.37484, 0.24091}	{0.37484, 0.24091}	{9.569, 0.016314}	{11.9093, 2.3566}	{9.569, 0.00060136}	4.2852	4.4502	4.4504	0.0088
2	153	{butanediol_tx, ADENODEAMIN-RXN}	{downregulation, knockout}	{7.8217e-12, -1000}	{0, 1000}	{-4.8912, -1000}	{-4.8912, 1000}	{-4.8912, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	154	{PYRUFERREDUCT-RXN, GCVMULTI-RXN}	{upregulation, knockout}	{0.37484, 0.16092}	{0.37484, 0.16092}	{9.569, 0.0083242}	{11.9093, 2.3483}	{9.569, 0}	3.7891	4.4822	4.4822	0.0116
2	155	{ACETOLACTATE-DECARBOXYLASE-RXN, TRP_bm_tx}	{upregulation, knockout}	{0, 1.0502e-12}	{-2.5336e-12, 0}	{4.8912, -3.2252e-05}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	156	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.28498}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	157	{METHYLENETHFDEHYDROG-NADP-RXN, EX_ETOH}	{knockout, knockout}	{9.6361, 6.0176}	{9.6361, 6.0176}	{7.2683, 0}	{9.6086, 0.00012363}	{0, 0}	3.4882	4.2076	4.2076	0.0133
2	158	{ACETOLACTSYN-RXN, EX_CPD-12231}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	159	{butanediol_tx, RXN0-5306}	{downregulation, knockout}	{7.8217e-12, -2.4697e-13}	{0, 0}	{-4.8912, -5.7062e-05}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	160	{butanediol_tx, RXN-7607}	{downregulation, knockout}	{7.8217e-12, -999.9832}	{0, 0.016752}	{-4.8912, -1000}	{-4.8912, 0.14641}	{-4.8912, -2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	161	{ACETOLACTSYN-RXN, RXN-11028}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	162	{ACETOLACTSYN-RXN, GLUTAMATE-SYNTHASE-FERREDOXIN-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0.00064413}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	163	{butanediol_tx, RXN0-5199}	{downregulation, knockout}	{7.8217e-12, 0}	{0, -8.9597e-12}	{-4.8912, 0}	{-4.8912, 0.14249}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	164	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN}	{upregulation, downregulation}	{0, 9.3226}	{-2.5336e-12, 9.3226}	{4.8912, 0}	{4.8912, 0.55819}	{4.8912, 0.27302}	4.8912	4.8912	4.8912	0.0086
2	165	{ACETOLACTATE-DECARBOXYLASE-RXN, NMNAMIDOHYDRO-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, -5.7101e-12}	{4.8912, 0}	{4.8912, 0.071234}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	166	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, AMP-DEPHOSPHORYLATION-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.22387}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	167	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUCOKIN-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	168	{ACETOLACTSYN-RXN, METHYLASPARTATE-MUTASE-RXN}	{upregulation, knockout}	{0.025817, 0.044822}	{0.025817, 0.044822}	{4.8938, -1.0401}	{4.8938, 0.0045486}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	169	{ethanol_tx, METHENYLTHFCYCLOHYDRO-RXN}	{knockout, knockout}	{-6.0176, 9.6361}	{-6.0176, 9.6361}	{-0.00012363, 7.2683}	{0, 9.6086}	{0, 0}	3.4882	4.2076	4.2076	0.0133
2	170	{ACETOLACTSYN-RXN, RXN-7968}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0.0011479}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	171	{ACETOLACTSYN-RXN, RXN-13824}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	172	{butanediol_tx, RXN-10722}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	173	{ACETOLACTSYN-RXN, 4.3.1.4-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0.026679}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	174	{ACETOLACTSYN-RXN, EX_TTP}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	175	{ACETOLACTSYN-RXN, acetaldehyde_oxidoreductase}	{upregulation, downregulation}	{0.025817, 6.0176}	{0.025817, 6.0176}	{4.8938, -0.32317}	{4.8938, 0.00010735}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	176	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN0-6948}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	177	{ACETOLACTSYN-RXN, PSERTRANSAM-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 2.0895}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	178	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 1.2.1.2-RXN}	{upregulation, knockout}	{0, -495.1334}	{-2.5336e-12, 504.8666}	{4.8912, -496.361}	{4.8912, 504.8093}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	179	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN}	{upregulation, upregulation}	{0, 0.37484}	{-2.5336e-12, 0.37484}	{4.8912, 9.569}	{4.8912, 11.9093}	{4.8912, 11.8983}	4.8912	4.8912	4.8912	0.0086
2	180	{butanediol_tx, ARGININE-DEIMINASE-RXN}	{downregulation, knockout}	{7.8217e-12, -0.015912}	{0, -0.015912}	{-4.8912, -0.096584}	{-4.8912, 0.12378}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	181	{ACETOLACTSYN-RXN, ARGSUCCINLYA-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, -1.1759e-11}	{4.8938, 0}	{4.8938, 0.12537}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	182	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-11345}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, -2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	183	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, N-ACETYLTRANSFER-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	184	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_FORMATE}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.00064413}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	185	{ACETOLACTSYN-RXN, RXN-15127}	{upregulation, knockout}	{0.025817, -1000}	{0.025817, 1000}	{4.8938, -1000}	{4.8938, 1000}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	186	{ACETOLACTSYN-RXN, R-2-METHYLMALATE-DEHYDRATASE-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	187	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_Peptidoglycan-dimer(tetrapeptide)}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	188	{ACETOLACTSYN-RXN, 1.1.1.283-RXN}	{upregulation, knockout}	{0.025817, 6.0716e-12}	{0.025817, 0}	{4.8938, -9.2726e-05}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	189	{ACETOLACTATE-DECARBOXYLASE-RXN, HIS_bm_tx}	{upregulation, knockout}	{0, 1.1098e-12}	{-2.5336e-12, 0}	{4.8912, -6.4413e-05}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	190	{butanediol_tx, HISTIDINE-AMMONIA-LYASE-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0.026679}	{-4.8912, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	191	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_D-Xylose}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	192	{ACETOLACTATE-DECARBOXYLASE-RXN, GLCNACPTRANS-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	193	{ACETOLACTSYN-RXN, UDP-NACMUR-ALA-LIG-RXN}	{upregulation, knockout}	{0.025817, 6.0552e-06}	{0.025817, 6.0552e-06}	{4.8938, 6.0482e-07}	{4.8938, 4.5932e-06}	{4.8938, -6.8212e-13}	4.8912	4.2913	4.8938	0.0000
2	194	{butanediol_tx, GLUTDEHYD-RXN}	{downregulation, knockout}	{7.8217e-12, 0.23424}	{0, 1000}	{-4.8912, 0}	{-4.8912, 1000}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	195	{ACETOLACTSYN-RXN, FPPSYN-RXN}	{upregulation, knockout}	{0.025817, 3.0276e-06}	{0.025817, 3.0276e-06}	{4.8938, 3.0241e-07}	{4.8938, 2.2966e-06}	{4.8938, 0}	4.8912	4.2913	4.8938	0.0000
2	196	{butanediol_tx, EX_CPD-12231}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0}	{-4.8912, -3.0276e-07}	4.8912	4.8912	4.8912	0.0086
2	197	{butanediol_tx, CITLY-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 1000}	{-4.8912, 0}	{-4.8912, 1000}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	198	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN0-2522}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	199	{ACETOLACTATE-DECARBOXYLASE-RXN, 2.7.1.148-RXN}	{upregulation, knockout}	{0, 3.3304e-05}	{-2.5336e-12, 3.3304e-05}	{4.8912, 0}	{4.8912, 2.5263e-05}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0000
2	200	{ACETOLACTSYN-RXN, DGTP_bm_tx}	{upregulation, knockout}	{0.025817, 3.4627e-13}	{0.025817, 0}	{4.8938, -4.9454e-05}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	201	{butanediol_tx, 4.3.1.4-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0.026679}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	202	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PEPTIDOGLYCAN_bm_tx}	{upregulation, knockout}	{0, -1.7071e-13}	{-2.5336e-12, 0}	{4.8912, -1.9942e-06}	{4.8912, 0}	{4.8912, 3.0276e-07}	4.8912	4.8912	4.8912	0.0086
2	203	{ACETOLACTATE-DECARBOXYLASE-RXN, UNDECAPRENYL-DIPHOSPHATASE-RXN}	{upregulation, knockout}	{0, 6.0552e-06}	{-2.5336e-12, 6.0552e-06}	{4.8912, 6.0482e-07}	{4.8912, 4.5932e-06}	{4.8912, -6.8212e-13}	4.8912	4.8912	4.8912	0.0000
2	204	{butanediol_tx, GLUCOKIN-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	205	{butanediol_tx, MALATE-DEH-RXN}	{downregulation, knockout}	{7.8217e-12, -999.4232}	{0, 0.084595}	{-4.8912, -999.9952}	{-4.8912, 1.0532}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	206	{butanediol_tx, PEPCARBOXYKIN-RXN}	{downregulation, knockout}	{7.8217e-12, -999.5937}	{0, -0.085911}	{-4.8912, -999.9603}	{-4.8912, 0.27636}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	207	{butanediol_tx, GARTRANSFORMYL2-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 9.7374}	{-4.8912, 0}	{-4.8912, 9.6187}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	208	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, acetate_tx}	{upregulation, knockout}	{0, -3.0048}	{-2.5336e-12, -3.0048}	{4.8912, -0.00018545}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	209	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_glycerol_teichoic_acid}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, -8.6759e-09}	4.8912	4.8912	4.8912	0.0086
2	210	{butanediol_tx, ILE_bm_tx}	{downregulation, knockout}	{7.8217e-12, 8.8029e-13}	{0, 0}	{-4.8912, -4.9454e-05}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	211	{ACETOLACTSYN-RXN, CITLY-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 1000}	{4.8938, 0}	{4.8938, 1000}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
