Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	78	{butanediol_tx, carbon_dioxide_tx, 3PGAREARR-RXN}	{downregulation, downregulation, knockout}	{8.8107e-12, -3.3116, -999.8352}	{0, -3.3116, 1000}	{-2.7578, -7.2652, -999.9844}	{-2.7578, -7.2547, 1000}	{-2.7578, -7.2579, 0}	2.7578	2.7578	2.7578	0.0053
3	79	{butanediol_tx, AMP-DEPHOSPHORYLATION-RXN, 1.2.1.2-RXN}	{downregulation, knockout, knockout}	{8.8107e-12, 0, -496.2076}	{0, 0, 503.7924}	{-2.7578, 0, -497.1279}	{-2.7578, 0.0011835, 502.88}	{-2.7578, 0, 0}	2.7578	2.7578	2.7578	0.0053
3	80	{ACETOLACTSYN-RXN, 3PGAREARR-RXN, RXN66-1}	{upregulation, knockout, knockout}	{0.01572, -999.8352, 0}	{0.01572, 1000, 0}	{2.7594, -999.9844, 0}	{2.7599, 1000, 0}	{2.7594, 0, 0}	2.7578	2.7578	2.7578	0.0053
3	81	{butanediol_tx, PYRUVATE-CARBOXYLASE-RXN, 2.3.1.157-RXN}	{downregulation, knockout, knockout}	{8.8107e-12, 0, 7.4271e-06}	{0, 0, 7.4271e-06}	{-2.7578, 0, 0}	{-2.7578, 0.0015064, 3.9025e-05}	{-2.7578, 0, -1.5916e-12}	2.7578	2.7578	2.7578	0.0000
3	82	{butanediol_tx, DALADALALIG-RXN, PALMITATE_bm_tx}	{downregulation, knockout, knockout}	{8.8107e-12, 3.6871e-06, 0}	{0, 3.6871e-06, 0}	{-2.7578, 3.6801e-07, -8.9944e-05}	{-2.7578, 1.9512e-05, 0}	{-2.7578, -6.8212e-13, 0}	2.7578	2.7578	2.7578	0.0000
3	83	{ACETOLACTSYN-RXN, L-GLN-FRUCT-6-P-AMINOTRANS-RXN, GLUTAMATE-SYNTHASE-NADH-RXN}	{upregulation, knockout, knockout}	{0.01572, 7.4271e-06, 0}	{0.01572, 7.4271e-06, 0}	{2.7594, 0, 0}	{2.7599, 3.9025e-05, 0.0020323}	{2.7594, -1.5916e-12, 0}	2.7578	1.7127	2.7594	0.0000
3	84	{PYRUFERREDUCT-RXN, carbon_dioxide_tx, ethanol_tx}	{upregulation, downregulation, knockout}	{0.29467, -3.3116, -4.1845e-11}	{0.29467, -3.3116, 0}	{5.545, -7.2652, -0.0073632}	{5.5561, -7.2547, 0}	{5.5451, -7.2579, 0}	2.7578	2.7578	2.7578	0.0053
3	85	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, formate_tx}	{upregulation, upregulation, knockout}	{0.01572, 0.29467, -1.8477e-11}	{0.01572, 0.29467, 0}	{2.7594, 5.545, -0.0063113}	{2.7599, 5.5561, 0}	{2.7594, 5.5451, 0}	2.7578	2.7578	2.7578	0.0053
3	86	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 2.6.1.50-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -493.7}	{4.2599e-13, 0, 506.3}	{2.7578, 0, -493.7}	{2.7578, 0, 506.3}	{2.7578, 0, -1.1546e-14}	2.7578	2.7578	2.7578	0.0053
3	87	{ACETOLACTSYN-RXN, 2.3.1.157-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.01572, 7.4271e-06, -493.7}	{0.01572, 7.4271e-06, 506.3}	{2.7594, 0, -493.7}	{2.7599, 3.9025e-05, 506.3}	{2.7594, -1.5916e-12, 4.5297e-14}	2.7578	1.7127	2.7594	0.0000
3	88	{butanediol_tx, 1.2.1.2-RXN, RXN-9850}	{downregulation, knockout, knockout}	{8.8107e-12, -496.2076, 0}	{0, 503.7924, 0}	{-2.7578, -497.1279, 0}	{-2.7578, 502.88, 0}	{-2.7578, 0, 0}	2.7578	2.7578	2.7578	0.0053
3	89	{carbon_dioxide_tx, 4.3.1.4-RXN, ALCOHOL-DEHYDROG-RXN}	{downregulation, knockout, knockout}	{-3.3116, 0, 0}	{-3.3116, -2.7889e-12, -1.0477e-10}	{-7.2652, 0, 0}	{-7.2547, 0.00014102, 0.0073632}	{-7.2579, 0, 0}	2.7578	2.7578	2.7578	0.0053
3	90	{ACETOLACTSYN-RXN, RXN-12195, 5.4.2.10-RXN}	{upregulation, knockout, knockout}	{0.01572, 2.16e-05, -7.4271e-06}	{0.01572, 2.16e-05, -7.4271e-06}	{2.7594, 0, -3.9025e-05}	{2.7599, 0.00022163, 0}	{2.7594, 0, 1.5916e-12}	2.7578	1.7127	2.7594	0.0000
3	91	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, L-GLN-FRUCT-6-P-AMINOTRANS-RXN}	{upregulation, upregulation, knockout}	{0.01572, 0.29467, 7.4271e-06}	{0.01572, 0.29467, 7.4271e-06}	{2.7594, 5.545, 0}	{2.7599, 5.5561, 3.9025e-05}	{2.7594, 5.5451, 5.2813e-09}	2.7578	 NaN	 NaN	0.0053
3	92	{ACETOLACTATE-DECARBOXYLASE-RXN, DALADALALIG-RXN, PRO_bm_tx}	{upregulation, knockout, knockout}	{0, 3.6871e-06, 8.1088e-12}	{4.2599e-13, 3.6871e-06, 0}	{2.7578, 3.6801e-07, -0.00064068}	{2.7578, 1.9512e-05, 0}	{2.7578, -6.8212e-13, 0}	2.7578	2.7578	2.7578	0.0000
3	93	{ACETOLACTATE-DECARBOXYLASE-RXN, carbon_dioxide_tx, NAG1P-URIDYLTRANS-RXN}	{upregulation, downregulation, knockout}	{0, -3.3116, 7.4271e-06}	{4.2599e-13, -3.3116, 7.4271e-06}	{2.7578, -7.2652, 0}	{2.7578, -7.2547, 3.9025e-05}	{2.7578, -7.2579, -1.5916e-12}	2.7578	2.7578	2.7578	0.0000
3	94	{ACETOLACTATE-DECARBOXYLASE-RXN, 5.4.2.10-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, -7.4271e-06, -493.7}	{4.2599e-13, -7.4271e-06, 506.3}	{2.7578, -3.9025e-05, -493.7}	{2.7578, 0, 506.3}	{2.7578, 1.5916e-12, 1.2434e-14}	2.7578	2.7578	2.7578	0.0000
3	95	{butanediol_tx, GLUC1PURIDYLTRANS-RXN, FHLMULTI-RXN}	{downregulation, knockout, knockout}	{8.8107e-12, 0, -1000}	{0, 0, 1000}	{-2.7578, 0, -1000}	{-2.7578, 0, 1000}	{-2.7578, 4.5475e-13, 0}	2.7578	2.7578	2.7578	0.0053
3	96	{butanediol_tx, UDPGLCNACEPIM-RXN, FHLMULTI-RXN}	{downregulation, knockout, knockout}	{8.8107e-12, 5.2829e-08, -1000}	{0, 5.2829e-08, 1000}	{-2.7578, 0, -1000}	{-2.7578, 8.8653e-06, 1000}	{-2.7578, 0, 0}	2.7578	2.7578	2.7578	0.0000
3	97	{ACETOLACTSYN-RXN, AMP-DEPHOSPHORYLATION-RXN, GART-RXN}	{upregulation, knockout, knockout}	{0.01572, 0, -7.5575}	{0.01572, 0, 0.029786}	{2.7594, 0, -5.7525}	{2.7599, 0.0011835, 0.0030481}	{2.7594, 0, 0}	2.7578	2.7578	2.7578	0.0053
3	98	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 3.6871e-06, -493.7}	{4.2599e-13, 3.6871e-06, 506.3}	{2.7578, 3.6801e-07, -493.7}	{2.7578, 1.9512e-05, 506.3}	{2.7578, -6.8212e-13, -1.1546e-14}	2.7578	2.7578	2.7578	0.0000
3	99	{butanediol_tx, L-GLN-FRUCT-6-P-AMINOTRANS-RXN, UDP-NACMURALA-GLU-LIG-RXN}	{downregulation, knockout, knockout}	{8.8107e-12, 7.4271e-06, 3.6871e-06}	{0, 7.4271e-06, 3.6871e-06}	{-2.7578, 0, 3.6801e-07}	{-2.7578, 3.9025e-05, 1.9512e-05}	{-2.7578, -1.5916e-12, -6.8212e-13}	2.7578	2.7578	2.7578	0.0000
3	100	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, DMK-RXN}	{upregulation, upregulation, knockout}	{0.01572, 0.29467, 0}	{0.01572, 0.29467, 0}	{2.7594, 5.545, 0}	{2.7599, 5.5561, 0}	{2.7594, 5.5451, 0}	2.7578	2.7578	2.7578	0.0053
