Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	80	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ACETATEKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	81	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0.12123, 0}	4.8912	4.8912	4.8912	0.0086
3	82	{ACETOLACTATE-DECARBOXYLASE-RXN, 1.2.1.2-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -495.1334, 0}	{-3.6993e-12, 504.8666, 9.7374}	{4.8912, -496.361, 0}	{4.8912, 504.8093, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	83	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 0}	{-3.6993e-12, 999.7864, 9.7374}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	84	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 1.2.1.2-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -495.1334, 0}	{-3.6993e-12, 504.8666, 9.7374}	{4.8912, -496.361, 0}	{4.8912, 504.8093, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	85	{ACETOLACTSYN-RXN, GLUTAMATE-SYNTHASE-NADH-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0.025817, 0, -999.8384}	{0.025817, 0, 1000}	{4.8938, 0, -999.9839}	{4.8938, 0.39186, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	86	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, ACETATEKIN-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 9.3226}	{-3.6993e-12, 0.37484, 9.3226}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 0.55817}	{4.8912, 9.8946, 0}	4.8912	4.8912	4.8912	0.0086
3	87	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 6.0176}	{-3.6993e-12, 999.7864, 6.0176}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	88	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0, 6.0176, 0.33104}	{-3.6993e-12, 6.0176, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.00012364, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	89	{ACETOLACTATE-DECARBOXYLASE-RXN, GARTRANSFORMYL2-RXN, phosphate_tx}	{upregulation, knockout, knockout}	{0, 0, -999.4899}	{-3.6993e-12, 9.7374, 1000}	{4.8912, 0, -999.9491}	{4.8912, 9.6187, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	90	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, COBALADENOSYLTRANS-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 0}	{-3.6993e-12, 0.37484, 0}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 0}	{4.8912, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	91	{ACETOLACTATE-DECARBOXYLASE-RXN, COBALADENOSYLTRANS-RXN, NITRATREDUCT-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	92	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, hyt_nadp, GART-RXN}	{upregulation, knockout, knockout}	{0, -483.479, -9.6885}	{-3.6993e-12, 516.521, 0.048916}	{4.8912, -483.479, -9.6138}	{4.8912, 516.521, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	93	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0, 9.3226, 0.27855}	{-3.6993e-12, 9.3226, 999.7864}	{4.8912, 0, -0.11636}	{4.8912, 0.55817, 999.9787}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	94	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, 9.3226}	{-3.6993e-12, 1000, 9.3226}	{4.8912, 0, 0}	{4.8912, 1000, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	95	{ACETOLACTSYN-RXN, hyt_nadp, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, -483.479, 0}	{0.025817, 516.521, 9.7374}	{4.8938, -483.479, 0}	{4.8938, 516.521, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	96	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 6.0176, 0}	{0.025817, 6.0176, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.00012364, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	97	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 9.3226, 6.0176}	{-3.6993e-12, 9.3226, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	98	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTDEHYD-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, 9.3226}	{-3.6993e-12, 1000, 9.3226}	{4.8912, 0, 0}	{4.8912, 1000, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	99	{ACETOLACTSYN-RXN, GLUTAMINESYN-RXN, GLUTDEHYD-RXN}	{upregulation, downregulation, knockout}	{0.025817, 0.11203, 0.23424}	{0.025817, 0.11203, 1000}	{4.8938, 0.01119, 0}	{4.8938, 0.40305, 1000}	{4.8938, 0.031054, 0}	4.8912	4.8912	4.8912	0.0086
3	100	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_AMMONIA, hyt_nadp}	{upregulation, upregulation, knockout}	{0, -0.32425, -483.479}	{-3.6993e-12, -0.32424, 516.521}	{4.8912, 0.21037, -483.479}	{4.8912, 0.21064, 516.521}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
